card,label
https://cards.scryfall.io/normal/front/5/a/5aa90ab6-2686-4462-8725-5d4370c05437.jpg?1663738897,1
https://cards.scryfall.io/normal/front/e/8/e882c9f9-bf30-46b6-bedc-379d2c80e5cb.jpg?1627701221,1
https://cards.scryfall.io/normal/front/e/b/eb363654-2004-4db8-bbd2-5b121da4f2a0.jpg?1681158256,1
https://cards.scryfall.io/normal/front/0/c/0c780e37-91b1-4fe1-85c9-7007d91209d5.jpg?1681158251,1
https://cards.scryfall.io/normal/front/d/f/df2f81dc-2346-4bd9-aa3b-aaa2d3873415.jpg?1681158261,1
https://cards.scryfall.io/normal/front/0/3/0321b706-87b0-4bea-89d3-ec2e7252dc7c.jpg?1681158265,1
https://cards.scryfall.io/normal/front/2/a/2a83882c-3e03-4e85-aaac-97fa1d08a772.jpg?1674135379,1
https://cards.scryfall.io/normal/front/7/9/79b12c44-9537-4863-a678-c982e8714a5a.jpg?1681158267,1
https://cards.scryfall.io/normal/front/c/7/c775a7d1-a1f7-460b-b1f4-888006058e15.jpg?1679530271,1
https://cards.scryfall.io/normal/front/4/2/423f13ba-e165-4add-9935-d88503e1e761.jpg?1681158270,1
https://cards.scryfall.io/normal/front/e/a/ea1d684e-c4dd-481b-856e-8331d4f64be2.jpg?1681158273,1
https://cards.scryfall.io/normal/front/c/9/c9f1fc97-00c0-492b-a4a3-b179afc2f95d.jpg?1674058353,1
https://cards.scryfall.io/normal/front/8/a/8a7df52e-fa91-4c2b-a465-47274bf7e6aa.jpg?1681158305,1
https://cards.scryfall.io/normal/front/2/3/23b587f3-5eac-45a7-a048-dd73d2a2b74f.jpg?1591321543,1
https://cards.scryfall.io/normal/front/1/8/18c0b3b3-bb62-42c5-9869-386af0540a9b.jpg?1576384496,1
https://cards.scryfall.io/normal/front/9/8/983da138-f0f5-46c4-90c2-d3c34cc37d1f.jpg?1634350355,1
https://cards.scryfall.io/normal/front/b/5/b56f7e2a-150c-4daa-811c-a0347ff850bf.jpg?1681158308,1
https://cards.scryfall.io/normal/front/4/3/43297ddd-276f-4d2d-9d9c-937603d0e376.jpg?1592763119,1
https://cards.scryfall.io/normal/front/b/f/bf87803b-e7c6-4122-add4-72e596167b7e.jpg?1562836433,1
https://cards.scryfall.io/normal/front/c/d/cd94f624-9b35-4468-829f-106366f61c1a.jpg?1673147716,1
https://cards.scryfall.io/normal/front/3/9/396f9198-67b6-45d8-91b4-dc853bff9623.jpg?1674134856,1
https://cards.scryfall.io/normal/front/4/9/49dfee68-c242-4579-94b1-c23238f8c87d.jpg?1673309085,1
https://cards.scryfall.io/normal/front/d/9/d9c6401a-e152-4acf-a2ca-75c484f296d5.jpg?1627702765,1
https://cards.scryfall.io/normal/front/4/4/4415d050-7a76-4f8b-bf78-e33dd21fe4f1.jpg?1562817335,1
https://cards.scryfall.io/normal/front/d/b/db113c47-c403-4c7f-9fa9-212c977df8d1.jpg?1626093205,1
https://cards.scryfall.io/normal/front/0/2/024c82c5-611e-48bd-ad56-9d31e4adda0e.jpg?1681158375,1
https://cards.scryfall.io/normal/front/a/b/ab76e956-5d6c-49b8-991c-c39d5b18b876.jpg?1681158416,1
https://cards.scryfall.io/normal/front/d/e/de2de2bd-9ba7-4b6f-94c2-dafb2011a48e.jpg?1562304790,1
https://cards.scryfall.io/normal/front/5/1/51889b3f-082a-40e9-8be7-11f8c1a7a9a8.jpg?1674140817,1
https://cards.scryfall.io/normal/front/8/4/842e7e6a-c89a-463d-a6e8-743a953c827c.jpg?1562270242,1
https://cards.scryfall.io/normal/front/1/e/1eddb834-ea01-44e2-afca-bd9a4ebbdb94.jpg?1562202283,1
https://cards.scryfall.io/normal/front/7/d/7df9759e-1072-4a6a-be57-f73b15bf3847.jpg?1562789157,1
https://cards.scryfall.io/normal/front/4/b/4b68bc46-5591-44dd-becc-eca154066925.jpg?1631235320,1
https://cards.scryfall.io/normal/front/c/1/c1d9e279-61c1-4567-9f54-50a7138fb36d.jpg?1689997627,1
